trip_id,fecha_local,monto_bruto,duracion_min,distancia_km,estado,eficiencia_por_km,ciudad,origen,destino
2957ddc9-a62b-48c7-beab-0b19cbb14767,2024-12-25 12:57:15,74.52,8.97,3.88,COMPLETED,19.21,Valle de México,"Bosque de Chapultepec I, 11580 Miguel Hidalgo, Mexico City, MX","Avenida Fco . I. Madero, México D.F., 06700 Ciudad de México, MX"
09a03e60-900a-466b-93de-aee94790a7b0,2024-12-25 13:14:17,32.21,10.18,2.92,COMPLETED,11.03,Valle de México,"Roma Norte, 06700 Cuauhtémoc, Mexico City, MX","Gral.Mariano Escobedo, México D.F., 11590 Ciudad de México, MX"
fad6c2bb-b3d3-45bc-884e-9f4ea7d3f104,2024-12-25 13:29:27,75.74,12.57,5.86,COMPLETED,12.92,Valle de México,"Ejército Nacional, Col Polanco Reforma Miguel Hidalgo, 11550 Ciudad de México, Ciudad de México, MX","Bella Vista, 01140 Álvaro Obregón, Ciudad de México, MX"
c619b148-a845-48f3-b400-3c3ec4e58195,2024-12-25 13:46:33,124.82,19.77,12.01,COMPLETED,10.39,Valle de México,"Cda. Rufina, México D.F., 11870 Ciudad de México, MX","Col Diez de Mayo, 15390 Venustiano Carranza, CDMX, MX"
90969c1c-29d1-4a4b-adcc-5c9aba602ff0,2024-12-25 14:09:20,114.27,12.98,4.99,COMPLETED,22.9,Valle de México,"Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX","Col Buenavista, 06350 Cuauhtémoc, DF, MX"
0aed958d-d7c7-481b-8cf4-25d9ed15e5da,2024-12-25 14:41:04,86.82,19.93,8.23,COMPLETED,10.55,Valle de México,"Av. Río Consulado, México D.F., 07870 Ciudad de México, MX","Calle 15, México D.F., 15500 Ciudad de México, MX"
1b38518b-0944-4922-95a3-8565014cbc25,2024-12-25 15:06:25,89.82,21.18,4.93,COMPLETED,18.22,Valle de México,"Fray Servando Teresa de Mier, Col Jardín Balbuena, 15900 Venustiano Carranza, Ciudad de México, MX","Centro, 06010 Cuauhtémoc, Ciudad de México, MX"
76bf154e-a608-459c-bad1-39efa539ba9a,2024-12-25 15:45:14,124.53,26.95,7.29,COMPLETED,17.08,Valle de México,"Centro, 06060 Cuauhtémoc, Ciudad de México, MX","Col Juárez Alcaldía, 06600 Cuauhtémoc, DF, MX"
4e3b31d9-712d-4d4c-997f-8a33db2065c1,2024-12-25 16:29:48,46.38,10.08,3.19,COMPLETED,14.54,Valle de México,"Av Paseo de la Reforma, Juárez, 06500 Cuauhtémoc, Ciudad de México, MX","Roma Norte, 06700 Cuauhtémoc, Ciudad de México, MX"
a68af2c6-5a26-4a9a-87a5-81e2e2724998,2024-12-25 16:38:01,30.69,7.68,2.79,COMPLETED,11.0,Valle de México,"Frontera Esquina San Luís Potosí, Col Roma Norte Cuauhtémoc, 06700 Ciudad de México, CMX, MX","Calle Amberes, Col Juárez, 06600 Cuauhtémoc, CM, MX"
1b514764-d527-4786-a170-bdf1501c1660,2024-12-25 16:44:47,33.09,9.98,3.99,COMPLETED,8.29,Valle de México,"Col Cuauhtémoc, 06500 Cuauhtémoc, DF, MX","Polanco, 11560 Miguel Hidalgo, Ciudad de México, MX"
75a49c12-7468-413c-b632-8ed5ce29004e,2024-12-25 16:57:15,41.36,8.92,4.19,COMPLETED,9.87,Valle de México,"Polanco, 11550 Miguel Hidalgo, Ciudad de México, MX","Roma Norte, 06700 Cuauhtémoc, Ciudad de México, MX"
644daf27-2daa-42a2-a2e8-58fc88dbf53d,2024-12-25 17:20:26,37.31,10.4,3.67,COMPLETED,10.17,Valle de México,"Calzada Mahatma Gandhi, Bosque de Chapultepec I, 11580 Miguel Hidalgo, Mexico City, MX","06040 Cuauhtémoc, Mexico City, MX"
3e4b050c-df44-45f2-aeb3-2d6a13405360,2024-12-25 17:33:55,41.55,16.78,5.48,COMPLETED,7.58,Valle de México,"Doctor Lavista, Col Doctores Cuauhtémoc, 06720 Ciudad de México, Ciudad de México, MX","Campos Elíseos, Col Polanco Miguel Hidalgo, 11560 Miguel Hidalgo, CMX, MX"
0290b994-d3b9-4f8d-9f51-7ee857d8e506,2024-12-25 17:50:47,73.42,12.93,6.03,COMPLETED,12.18,Valle de México,"Av Presidente Masaryk, Col Polanco IV Sección, 11550 Miguel Hidalgo, Ciudad de México, MX","Roma Norte, 06700 Cuauhtémoc, Mexico City, MX"
2201e063-dc57-4b0a-8019-544580ef1840,2024-12-25 18:12:28,52.44,10.95,5.38,COMPLETED,9.75,Valle de México,"Doctores, 06720 Cuauhtémoc, 墨西哥城, MX","Lago Alberto, Col Anáhuac 1a Sección, 11320 Miguel Hidalgo, DF, MX"
bb290bce-416c-4c6d-8d11-d225975acc1e,2024-12-25 18:33:51,41.78,7.05,3.0,COMPLETED,13.93,Valle de México,"Cuauhtémoc, 06500 Cuauhtémoc, Mexico City, MX","Polanco, 11560 Miguel Hidalgo, Mexico City, MX"
6c3647b6-3b12-4878-930c-365f4fb3774d,2024-12-25 18:48:34,70.14,12.83,4.92,COMPLETED,14.26,Valle de México,"Av. Pdte. Masaryk, México D.F., 11550 Ciudad de México, MX","Frontera, México D.F., 06700 Ciudad de México, MX"
45740b6b-de44-4c65-a06c-df32aed0a107,2024-12-25 19:05:21,50.05,12.68,5.43,COMPLETED,9.22,Valle de México,"Roma Norte, 06700 Cuauhtémoc, Ciudad de México, MX","Agricultura, 11360 Miguel Hidalgo, Ciudad de México, MX"
f6fae11f-5982-4972-a309-a8ed5e2ec3e8,2024-12-25 19:26:05,37.22,8.0,2.36,COMPLETED,15.77,Valle de México,"Av. de los Maestros, México D.F., 11360 Ciudad de México, MX","San Rafael, 06470 Cuauhtémoc, Ciudad de México, MX"
b521f134-fdf9-44ee-88f9-81c685646a4c,2024-12-25 19:55:07,66.0,4.65,2.09,COMPLETED,31.58,Valle de México,"Col Buenavista, 06350 Cuauhtémoc, Ciudad de México, MX","Centro, 06010 Cuauhtémoc, Ciudad de México, MX"
5193d804-f5e0-4227-b758-5df40ed3fad8,2024-12-25 20:02:31,48.94,5.08,2.12,COMPLETED,23.08,Valle de México,"Pza Garibaldi, Col Centro Cuauhtémoc, 06010 Ciudad de México, Ciudad de México, MX","Luis González Obregón, Cuauhtémoc, 06000 Ciudad de México, MX"
e9fbdd0e-2ca9-402f-a3d6-db11d8b83186,2024-12-25 20:08:44,36.11,5.47,2.41,COMPLETED,14.98,Valle de México,"Centro, 06060 Cuauhtémoc, Ciudad de México, MX","Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX"
5f3e17e1-2991-4fc0-abe9-026b6cd3d88f,2024-12-25 20:22:29,57.62,8.03,5.32,COMPLETED,10.83,Valle de México,"Janitzio, 15200 Venustiano Carranza, Ciudad de México, MX","Valentín Gómez Farías, 15010 Venustiano Carranza, Ciudad de México, MX"
4edb6ade-28d9-40fb-be91-5855327657f5,2024-12-25 20:30:43,69.28,13.53,10.81,COMPLETED,6.41,Valle de México,"Ignacio Zaragoza, 15000 Venustiano Carranza, Ciudad de México, MX","Pedro Moreno, México D.F., Ciudad de México, MX"
c3ee4cef-7994-4c4d-b7dd-a97403025bfc,2024-12-25 20:40:52,118.73,25.4,18.0,COMPLETED,6.6,Valle de México,"Avenida Puente de Alvarado, Buenavista, 06350 Cuauhtémoc, Ciudad de México, MX","Juan Escutia, 09100 Iztapalapa, Ciudad de México, MX"
3f4a1d1e-d488-47f5-b8f1-25720ea3317b,2024-12-26 15:13:19,62.6,12.4,4.89,COMPLETED,12.8,Valle de México,"C. 55, México D.F., 15000 Ciudad de México, MX","México D.F., 15620 Ciudad de México, MX"
b7f91082-b09a-4dca-933a-f89875abaeda,2024-12-26 15:34:17,33.33,8.58,3.96,COMPLETED,8.42,Valle de México,"Peñon de Los Baños, 15520 Venustiano Carranza, Ciudad de México, MX","Valentín Gómez Farías, 15010 Venustiano Carranza, Ciudad de México, MX"
6c0ddd41-4296-487d-9943-945cb24ddaa7,2024-12-26 15:53:09,33.37,8.87,2.4,COMPLETED,13.9,Valle de México,"Calzada Ignacio Zaragoza, Venustiano Carranza, 15390 Ciudad de México, MX","Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX"
f178d635-53cc-442c-b6ae-ee6db7d0b8f7,2024-12-26 16:10:15,100.06,11.75,4.74,COMPLETED,21.11,Valle de México,"Centro, 06020 Cuauhtémoc, Ciudad de México, MX","FC Hidalgo, México D.F., 07850 Ciudad de México, MX"
f60ea6ad-031d-4c72-b1cf-195279298c97,2024-12-26 16:24:56,109.73,35.83,15.41,COMPLETED,7.12,Valle de México,"Lidia, México D.F., 07840 Ciudad de México, MX","Col Carola, 01180 Álvaro Obregón, DF, MX"
22ea8024-5aa6-44b3-a8a9-96683b7870a8,2024-12-26 17:04:14,61.83,13.42,7.79,COMPLETED,7.94,Valle de México,"01280 Álvaro Obregón, Ciudad de México, MX","Diag. San Antonio, México D.F., 03023 Ciudad de México, MX"
33a446f4-c4f5-403d-8de6-c8701f7e5508,2024-12-26 18:16:59,147.95,25.85,15.55,COMPLETED,9.51,Valle de México,"Presidente Carranza 100, Coyoacán, Coyoacán, 04020 Coyoacán, Ciudad de México, MX","Irrigación, 11500 Miguel Hidalgo, Ciudad de México, MX"
2aa375ec-c3d5-425f-8eee-4c45a5ea7357,2024-12-26 18:49:59,114.41,25.72,13.53,COMPLETED,8.46,Valle de México,"Juan Vazquez De Mella, Miguel Hidalgo, 11560 Mexico City, Ciudad de México, MX","Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX"
5270ba49-8e6b-45d9-9e9a-ff0882144385,2024-12-26 19:26:30,96.34,15.83,7.43,COMPLETED,12.97,Valle de México,"Centro, 06090 Cuauhtémoc, Ciudad de México, MX","Av. Jardín, México D.F., 02860 Ciudad de México, MX"
5b34a02c-f920-4baa-8273-2ca01238eb16,2024-12-26 19:52:25,76.21,10.42,4.34,COMPLETED,17.56,Valle de México,"Col Un Hogar Para Nosotros, 11330 Miguel Hidalgo, CMX, MX","C. 5, México D.F., 02950 Ciudad de México, MX"
b10dffbe-06a8-4fdb-853b-8b0cfc6e3de7,2024-12-26 20:08:26,52.42,12.45,6.75,COMPLETED,7.77,Valle de México,"Av Cuitláhuac, Col Sector Naval Azcapotzalco, 02080 Ciudad de México, CMX, MX","Juárez, 06600 Cuauhtémoc, Ciudad de México, MX"
511e5515-2e03-4df5-91dc-64766b055053,2024-12-26 20:23:45,83.04,11.22,7.3,COMPLETED,11.38,Valle de México,"Lucerna 51, Cuauhtémoc, Col Juárez Cuauhtémoc, 06600 Ciudad de México, Ciudad de México, MX","Guadalupe Victoria II, 07790 Gustavo A. Madero, Ciudad de México, MX"
3c859e26-9874-4be7-8fb3-3641d5582b36,2024-12-26 20:40:33,222.08,40.68,31.19,COMPLETED,7.12,Valle de México,"Paganini Int 2, Col Vallejo Gustavo A. Madero, 07870 Ciudad de México, CMX, MX","Av Instituto Politécnico Nacional, México D.F., 07380 Ciudad de México, MX"
a2ee1abc-b12d-4334-891c-f223e93976b6,2024-12-26 21:27:18,57.88,4.87,3.27,COMPLETED,17.7,Valle de México,"Pte. 112, México D.F., 07770 Ciudad de México, MX","Atepehuacan, México D.F., 07730 Ciudad de México, MX"
35611f97-9f42-4c34-b1d9-7db6b0803078,2024-12-26 22:21:43,113.03,20.5,16.16,COMPLETED,6.99,Valle de México,"Col Lindavista Vallejo I Sección Gustavo A Madero, 07720 Ciudad de México, Ciudad de México, MX","Av Ingenieros Militares, 53390 Naucalpan de Juárez, México, MX"
d403c365-98f8-4997-8405-a79cf14c1ef7,2024-12-26 22:47:58,143.64,20.4,17.62,COMPLETED,8.15,Valle de México,"Polanco, 11550 Miguel Hidalgo, Ciudad de México, MX","Av. Central, México D.F., 08100 Ciudad de México, MX"
d0331299-52bb-4e52-813a-c6eddcf71633,2024-12-26 23:22:01,72.41,15.37,13.49,COMPLETED,5.37,Valle de México,"Zaragoza, Col Puebla Venustiano Carranza, 15020 Ciudad de México, Ciudad de México, MX","09140 Iztapalapa, Ciudad de México, MX"
f7392823-d442-42fb-9436-e3a2277a37f9,2024-12-27 14:48:08,98.5,32.07,14.33,COMPLETED,6.87,Valle de México,"Calle de los Bosques de Francia, 57170 Ciudad Nezahualcóyotl, México, MX","Lindavista, México D.F., 07300 Ciudad de México, MX"
677e2639-c2b1-453f-be97-61fbea8f0efe,2024-12-27 15:32:02,122.65,40.57,12.44,COMPLETED,9.86,Valle de México,"Av Montevideo Mezanine, Col Lindavista, 07300 Gustavo A. Madero, Ciudad de México, MX","Av. Río Consulado, México D.F., 07870 Ciudad de México, MX"
4c8b049e-5026-4617-b35c-5ce7c4bbdeb3,2024-12-27 16:26:31,36.9,10.9,2.82,COMPLETED,13.09,Valle de México,"Cto Interior Av Río Consulado, Col Santa María Insurgentes Cuauhtémoc, 06430 Ciudad de México, CMX, MX","Av Insurgentes Nte, Cuauhtémoc, 06350 Cuauhtémoc, Ciudad de México, MX"
d231ab51-32da-4245-8bbc-aee76972b6ea,2024-12-27 17:12:14,100.15,21.5,11.39,COMPLETED,8.79,Valle de México,"Col Buenavista, 06350 Cuauhtémoc, DF, MX","Av. Rodolfo Gaona, México D.F., 11200 Ciudad de México, MX"
573a7d0c-b7be-4df1-b599-f327dea2626d,2024-12-27 17:40:28,55.73,11.68,5.34,COMPLETED,10.44,Valle de México,"Avenida Rodolfo Gaona, 53390 Miguel Hidalgo, Ciudad de México, MX","Popotla, 11400 Miguel Hidalgo, Ciudad de México, MX"
066f631a-9291-4cc2-93d3-0f16b7ecf484,2024-12-27 18:02:20,53.44,8.78,5.69,COMPLETED,9.39,Valle de México,"Popotla, 11400 Miguel Hidalgo, Ciudad de México, MX","San Marcos, 02020 Azcapotzalco, Ciudad de México, MX"
228e448c-4544-44ce-8901-2f595ffedf5e,2024-12-27 18:13:48,83.0,25.92,10.6,COMPLETED,7.83,Valle de México,"Av De las Granjas, 02230 Azcapotzalco, DF, MX","Av. P.º de la Reforma, México D.F., 06600 Ciudad de México, MX"
49cf8c24-00e9-467a-8fda-3ce1b47b2651,2024-12-27 19:00:47,73.66,17.98,7.37,COMPLETED,9.99,Valle de México,"Juárez, 06600 Cuauhtémoc, Ciudad de México, MX","07380 Gustavo A. Madero, DF, MX"
183f0a8b-c16e-43b9-99ee-4dbf045060a0,2024-12-27 19:34:09,46.24,8.13,4.12,COMPLETED,11.22,Valle de México,"Col Guadalupe Insurgentes, 07870 Gustavo A. Madero, DF, MX","Bondojito, 07850 Gustavo A. Madero, Ciudad de México, MX"
21b4d309-3756-4f28-bfce-f25a4187cab0,2024-12-27 19:53:13,59.03,12.5,9.51,COMPLETED,6.21,Valle de México,"Guadalupe Tepeyac, 07840 Gustavo A. Madero, Ciudad de México, MX","C. 9, México D.F., 15010 Ciudad de México, MX"
3b228058-c020-4a01-bfe3-d37eee3b5400,2024-12-27 20:57:57,27.75,4.47,2.61,COMPLETED,10.63,Valle de México,"Vainilla, México D.F., 08400 Ciudad de México, MX","Barrio de los Reyes Iztacalco, 08620 Ciudad de México, CDMX, MX"
951badb1-487a-409e-91a6-59fff5a74217,2024-12-27 21:11:44,87.36,19.15,12.28,COMPLETED,7.11,Valle de México,"Obrera, 06800 Cuauhtémoc, Ciudad de México, MX","02010 Azcapotzalco, Ciudad de México, MX"
d8fe8fba-5613-4e83-b864-cb28a85ed170,2024-12-27 21:32:03,40.64,7.92,5.34,COMPLETED,7.61,Valle de México,"Calz Azcapotzalco - La Villa 170, Col San Marcos Azcapotzalco, 02020 Ciudad de México, Ciudad de México, MX","Popotla, 11420 Miguel Hidalgo, Ciudad de México, MX"
61a9c559-2e19-450e-b64b-fad4d94a11c2,2024-12-27 21:41:58,67.64,19.68,11.92,COMPLETED,5.67,Valle de México,"Popotla, 11400 Miguel Hidalgo, Mexico City, MX","Del Valle Centro, 03100 Benito Juárez, Mexico City, MX"
a3e77491-5d20-4f4a-a0ee-a3d8e2817297,2024-12-27 22:00:39,50.39,9.87,4.52,COMPLETED,11.15,Valle de México,"Av Eugenia, Col Del Valle Centro Benito Juárez, 03100 Ciudad de México, Ciudad de México, MX","Col Carola, 01180 Álvaro Obregón, DF, MX"
45078660-4857-4f32-b9ef-db62944c4a13,2024-12-27 22:32:08,104.18,18.67,15.39,COMPLETED,6.77,Valle de México,"Av de los Insurgentes Sur 895, 03840 Benito Juárez, Ciudad de México, MX","14390 Tlalpan, Mexico City, MX"
7c828ad7-be84-4ca3-8406-d373103f6f33,2024-12-28 04:59:57,106.7,32.7,23.15,COMPLETED,4.61,Valle de México,"Potrero de San Bernardino, 16030 Xochimilco, Ciudad de México, MX","San José Insurgentes, 03900 Benito Juárez, Ciudad de México, MX"
5bd1bc94-a352-4b20-90f8-7401c3483acf,2024-12-28 16:54:56,34.32,6.95,2.24,COMPLETED,15.32,Valle de México,"Agrícola Oriental, 08500 Iztacalco, Ciudad de México, MX","Canal de Tezontle, Col Alfonso Ortiz Tirado, 09020 Alcaldía Iztapalapa, Ciudad de México, MX"
5f40cf99-9670-474b-9513-dfc44f8e86d5,2024-12-28 17:11:41,83.05,17.58,9.52,COMPLETED,8.72,Valle de México,"Estetas, México D.F., 09410 Ciudad de México, MX","Alondra, México D.F., 04330 Ciudad de México, MX"
d9764337-2572-488d-b09e-51648d6f1a34,2024-12-28 17:36:02,44.24,15.17,4.23,COMPLETED,10.46,Valle de México,"Av Miguel Angel de Quevedo, Col Parque San Andrés, 04040 Coyoacán, Ciudad de México, MX","Santo Domingo Pedregal de Santo Domingo, 04369 Coyoacán, Ciudad de México, MX"
eee0c32e-23de-401c-8bc4-f717355fcf56,2024-12-28 18:37:17,39.42,9.18,3.31,COMPLETED,11.91,Valle de México,"Santo Domingo Pedregal de Santo Domingo, 04369 Coyoacán, Ciudad de México, MX","Del Carmen, 04100 Coyoacán, Ciudad de México, MX"
8775b1b5-ab83-431e-bac2-3fe73f4e28e5,2024-12-28 18:43:09,105.17,33.77,13.46,COMPLETED,7.81,Valle de México,"Av. centenario #2, esq. Francisco Sosa, Coyoacán, Col Del Carmen Coyoacan, 04100 Ciudad de México, Ciudad de México, MX","Av Paseo de la Reforma, Col Juárez Cuauhtémoc, 06600 Ciudad de México, CMX, MX"
2482a1da-366b-4e5d-9c0c-bab6f8f4a96c,2024-12-28 19:20:49,72.23,22.18,8.58,COMPLETED,8.42,Valle de México,"Av Paseo de la Reforma, Juárez, 06500 Cuauhtémoc, Ciudad de México, MX","Insurgentes Sur 1793, 01020 Álvaro Obregón, Ciudad de México, MX"
18602c0c-4348-437e-b04d-a4667ac489ce,2024-12-28 19:58:14,26.65,3.4,1.42,COMPLETED,18.77,Valle de México,"Florida, 01030 Álvaro Obregón, Ciudad de México, MX","Avenida M. Á. de Quevedo, México D.F., 01050 Ciudad de México, MX"
f6852f2f-3c67-435c-afe6-30617927eee1,2024-12-28 20:05:24,53.25,12.6,7.55,COMPLETED,7.05,Valle de México,"Romero de Terreros, 04310 Coyoacán, EM, MX","Sur 71-A, 401, 09460 Iztapalapa, Ciudad de México, MX"
6d783d99-1bc9-4e9c-b424-57d5fe743c72,2024-12-28 20:22:45,31.9,7.82,2.9,COMPLETED,11.0,Valle de México,"San Andrés Tetepilco, 09440 Iztapalapa, Ciudad de México, MX","Niños Héroes de Chapultepec, 03440 Benito Juárez, Ciudad de México, MX"
287784f7-e49b-4a1e-ac1d-e7b96e9a3f0c,2024-12-28 20:37:08,55.04,11.8,5.5,COMPLETED,10.01,Valle de México,"Vértiz Narvarte, 03600 Benito Juárez, Ciudad de México, MX","Alvaro Obregon, Col Roma Cuauhtémoc, 06700 Ciudad de México, CMX, MX"
7d5260f0-2714-485b-ae94-c0a33a36f7d1,2024-12-28 20:44:45,82.73,20.67,10.71,COMPLETED,7.72,Valle de México,"Juárez, 06600 Cuauhtémoc, Ciudad de México, MX","Col DM Nacional Gustavo A Madero, 07450 Gustavo A. Madero, Ciudad de México, MX"
2fbf6fae-2d8b-4535-9523-acbfe71e0984,2024-12-28 21:26:09,87.52,21.23,11.98,COMPLETED,7.31,Valle de México,"Avenida Ingeniero Eduardo Molina, Granjas Modernas, 07460 Gustavo A. Madero, Ciudad de México, MX","C. Ote. 142, México D.F., 15530 Ciudad de México, MX"
8c6150d1-aa2c-4207-a389-e2e3f927d626,2024-12-28 21:51:56,79.83,18.43,10.5,COMPLETED,7.6,Valle de México,"Av. del Peñón 355, Moctezuma 2da Secc, Venustiano Carranza, 15530, Ciudad de mexico, Ciudad de México, MX","Segovia, México D.F., 03400 Ciudad de México, MX"
be77d2f8-a09e-4bca-844d-425aef0763ba,2024-12-28 22:15:40,64.07,10.88,6.78,COMPLETED,9.45,Valle de México,"Col Piedad Narvarte, 03000 Benito Juárez, DF, MX","Fausto Vega Santander, México D.F., 01150 Ciudad de México, MX"
12c9d632-f889-4de1-854e-122b4103aa86,2024-12-28 22:44:51,126.46,11.9,7.35,COMPLETED,17.21,Valle de México,"Nonoalco, 03700 Benito Juárez, Ciudad de México, MX","Juárez, 06600 Cuauhtémoc, Ciudad de México, MX"
1ee6f8ec-9f5d-442e-9062-f2e0d5ac9f2d,2024-12-28 23:13:02,147.78,27.0,22.6,COMPLETED,6.54,Valle de México,"La Fragua, Cuauhtémoc, 06130 Cuauhtémoc, Ciudad de México, MX","Mario Ramón Beteta, Ecatepec de Morelos, 55290 Estado de México, MX"
33c238d6-2f8d-4c1d-bb06-dffb5eedcd15,2024-12-29 14:35:26,195.08,54.77,31.8,COMPLETED,6.13,Valle de México,"Texcoco, 56170 Texcoco, MEX, MX","Artes Gráficas, 15830 Venustiano Carranza, Ciudad de México, MX"
032d9352-98d3-49ec-9cea-0e0495a88ed2,2024-12-29 15:42:54,43.03,9.35,5.94,COMPLETED,7.24,Valle de México,"Álamos, 03400 Benito Juárez, Ciudad de México, MX","San Diego Churubusco, 04120 Coyoacán, Ciudad de México, MX"
1c784ff8-fc14-4b41-85df-87e4cc812131,2024-12-29 15:56:43,50.65,18.28,6.28,COMPLETED,8.07,Valle de México,"Col Parque San Andrés, 04040 Coyoacán, CMX, MX","Enrique Rébsamen, México D.F., 03020 Ciudad de México, MX"
27ac7696-1db1-4b55-97de-d72ff5b071dc,2024-12-29 16:23:52,32.41,6.58,2.29,COMPLETED,14.15,Valle de México,"Piedad Narvarte, 03000 Benito Juárez, Ciudad de México, MX","Narvarte Oriente, 03023 Benito Juárez, Ciudad de México, MX"
d7636ea1-36d5-4efd-8974-9ee0a0c6c624,2024-12-29 16:37:52,34.06,10.0,4.2,COMPLETED,8.11,Valle de México,"Narvarte Oriente, 03023 Benito Juárez, Ciudad de México, MX","Manuel M. Flores, México D.F., 06800 Ciudad de México, MX"
9a45fe7c-a284-4abc-a000-4caea81a8d3b,2024-12-29 16:53:50,65.59,20.22,6.28,COMPLETED,10.44,Valle de México,"Calle Doctor Salvador García Diego, Doctores, 06720 Cuauhtémoc, Ciudad de México, MX","Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX"
8d89ce17-6d67-44e4-b617-874f7082e30d,2024-12-29 17:17:58,103.79,28.02,11.18,COMPLETED,9.28,Valle de México,"Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX","Anáhuac Mariano Escobedo, 11310 Miguel Hidalgo, Ciudad de México, MX"
2a41bfdb-0684-44d9-845b-7838d0472962,2024-12-29 17:53:31,64.54,18.0,9.69,COMPLETED,6.66,Valle de México,"San Rafael, 06470 Cuauhtémoc, Ciudad de México, MX","C. Venturina, México D.F., 07810 Ciudad de México, MX"
314d9577-dbdf-4ca2-8981-0b7df44a7af3,2024-12-29 18:18:05,137.55,37.2,19.06,COMPLETED,7.22,Valle de México,"Guadalupe Tepeyac, 07840 Gustavo A. Madero, Ciudad de México, MX","Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX"
21037601-9413-424b-a4a4-77fb1933c286,2024-12-29 18:58:58,27.75,6.8,3.0,COMPLETED,9.25,Valle de México,"Colonia Morelos, 15270 Venustiano Carranza, Ciudad de México, MX","20 de Noviembre, México D.F., 06000 Ciudad de México, MX"
4656d0cf-a90c-4667-9b0b-c16fe5bdaa9e,2024-12-29 19:08:21,96.4,29.6,12.41,COMPLETED,7.77,Valle de México,"Centro, 06090 Cuauhtémoc, Ciudad de México, MX","Gustavo A. Madero, 07380 Ciudad de México, CMX, MX"
c997c872-f032-4561-8b11-884c08ea0f7e,2024-12-29 19:46:30,68.6,11.48,6.1,COMPLETED,11.25,Valle de México,"07770 Gustavo A. Madero, Ciudad de México, MX","San Martín Xochináhuac, 02128 Azcapotzalco, Ciudad de México, MX"
238a112a-1dfc-4524-83e3-f9a8878f0f3d,2024-12-29 20:02:01,138.9,28.92,19.31,COMPLETED,7.19,Valle de México,"San Bartolo Atepehuacan, 07730 Gustavo A. Madero, Ciudad de México, MX","Calle Lago Ballen, 57180 Ciudad Nezahualcóyotl, México, MX"
d24739fd-472e-4484-962c-5ec30009dc91,2025-01-01 10:06:13,286.21,44.07,36.87,COMPLETED,7.76,Valle de México,"Circuito Acolhuacan, 56225 Lomas de San Esteban, México, MX","Trujillo, México D.F., 07300 Ciudad de México, MX"
ed4b1897-05a7-4501-88ef-8e256080de68,2025-01-01 10:55:44,72.83,16.28,9.76,COMPLETED,7.46,Valle de México,"Colonia Lindavista, 07300 Gustavo A. Madero, Ciudad de México, MX","Calle Guillermo Prieto, Col San Rafael Cuauhtémoc, 06470 Ciudad de México, Ciudad de México, MX"
10f07d91-8528-4332-9a71-b7dbe46ffa2e,2025-01-01 11:09:56,68.69,13.28,6.86,COMPLETED,10.01,Valle de México,"Cuauhtémoc, 06500 Cuauhtémoc, Ciudad de México, MX","Av. Revolución, México D.F., 03800 Ciudad de México, MX"
8b182abc-2b13-4aed-952f-38c1800babe5,2025-01-01 11:28:12,51.33,3.12,1.28,COMPLETED,40.1,Valle de México,"Av Revolución, Álvaro Obregón, 01280 Benito Juárez, Ciudad de México, MX","C. Canario, México D.F., 01180 Ciudad de México, MX"
503e6901-7ccb-433c-96f8-dd25f281d4b5,2025-01-01 11:37:31,74.9,8.3,3.57,COMPLETED,20.98,Valle de México,"01120 Álvaro Obregón, Ciudad de México, MX","Nápoles, 03810 Benito Juárez, Ciudad de México, MX"
64e83521-2d57-4681-a3f8-a33cfd62ea9b,2025-01-01 11:56:43,37.87,5.23,2.24,COMPLETED,16.91,Valle de México,"Ampliación Nápoles, 03840 Benito Juárez, Mexico City, MX","Eugenia, México D.F., 03100 Ciudad de México, MX"
d82c454a-096e-4849-b0ac-5018abbc68c6,2025-01-01 12:07:10,86.29,15.55,8.74,COMPLETED,9.87,Valle de México,"San Pedro de Los Pinos, 03800 Benito Juárez, Ciudad de México, MX","Anáhuac Los Manzanos, 11460 Miguel Hidalgo, Ciudad de México, MX"
263a1ae5-c647-484b-9972-0c5a4923a895,2025-01-01 12:32:45,73.85,13.03,7.34,COMPLETED,10.06,Valle de México,"11460 Miguel Hidalgo, Ciudad de México, MX","Santa María La Ribera, 06400 Cuauhtémoc, Ciudad de México, MX"
552add83-618d-4796-b7f7-7a5ea170c49b,2025-01-01 12:50:07,79.28,20.63,16.56,COMPLETED,4.79,Valle de México,"Santa María La Ribera, 06400 Cuauhtémoc, Ciudad de México, MX","Pueblo de La Magdalena Mixhuca, 15850 Venustiano Carranza, Ciudad de México, MX"
07f90e14-b882-4f8f-bb08-14be1abfebe4,2025-01-01 13:15:17,42.44,3.1,1.59,COMPLETED,26.69,Valle de México,"Pueblo de La Magdalena Mixhuca, 15850 Venustiano Carranza, Ciudad de México, MX","Col Obrera, 06800 Cuauhtémoc, DF, MX"
